Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,6/7/2016,8.8,Glam Milano, Taiwan , I check in for 4 nights from May 8th to May 12th room No 710 and 714 On May 10th when I returned room I found a bottle water putting on the table and I didn t know why they put the water I ask my colleague if he got a bottle water or not So I checked the refrigerator again and found that the bottle water inside is opened and drank a half It s weird if that s not I drank it then who will be So I tell the reception and they send someone to check and also they didn t know why Maybe next time when I check in for the first night I should double check the refrigerator and took a picture to make sure that I didn t drink or eat anything in the mini bar ,144, Convenient location just go cross the road Milan Central Station is 3 mins walk ,16,9.2,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 4 nights ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,6/6/2016,8.8,Glam Milano, France , all ok ,4, Everything was fine lot of choice for breakfast no fish but everything else one could wish for even ginseng coffee customs orders possible from the kitchen very friendly restaurant staff as well coffee tea facilities in room nice design of rooms excellent shower etc Great ,47,10.0,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 5 nights ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,5/19/2016,8.8,Glam Milano, Latvia , If I should find something to improve I would advice to take care more about the bread in the breakfast buffet There is only the white bread no other choices As I don t eat wheat flour I had no choice for bread Please improve this point For the rest it was a perfect stay in the hotel ,60, The hotel was a pleasant surprise to me It s positioned perfectly near to the central station to the underground metro and to all the public services Hotel room is comfortable and very clean internet is working well the personal is always very friendly and helpful The formula with buffet in the evening is real interesting The buffet is always rich and fresh Well done ,67,9.2,"[' Business trip ', ' Couple ', ' Standard Double Room ', ' Stayed 4 nights ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,5/8/2016,8.8,Glam Milano, Israel , I am sorry I liked every thing AVERY pleasent,10, The staff is excellent Ready to help always The food was very good fresh and the idea of supper is also very good the hotel is very clean the rooms are big enough One get full value for money ,41,9.6,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,5/6/2016,8.8,Glam Milano, Greece , the only thing missing is a large sign visible from the station,13, very good superior room 906 very good wifi amenities excellent breakfast proffetional staff,14,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 2 nights ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,5/5/2016,8.8,Glam Milano, Romania , The light both in the room and bathroom was very poor You could not read or make up,19, Big quiet room with comfortable bed and nice view For breakfast just few options but for dinner several choices,20,9.2,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,5/1/2016,8.8,Glam Milano, Canada , At times the restaurant could get a bit busy for diner but nonetheless the staff does an excellent job to try to accommodate everyone The overhead shower in the bathroom has a tendency to flood the room which can be a little messy and inconvenient The hotel does not have a fitness or real business centre ,58, The reception staff bar staff and restaurant staff are excellent at the hotel The half board provides excellent value and for a hotel the food and the wine selection are good The hotel has excellent WIFI and the standard double room is clean and is large enough for two people to be comfortable The hotel s location next to the Central Station makes it very easy to get around all over Milan Furthermore there are grocery stores and many good restaurants that are within walking distance of the hotel There is also an excellent bar and waiting area that is great if you are in Milan for business as it allows for a great meeting place ,118,7.5,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 1 night ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,4/30/2016,8.8,Glam Milano, Russia , Booking said you don t need to pre pay anything okay I made the booking and 5 minutes later got a message saying that there was a problem with my bank card I then flled out ALL the bank card information on the webiste and the hotel took full payment immediately Also the restaurant staff are terrible don t care don t make eye contact for breakfast I never did get served coffee after being there for 15 minutes no one even spoke to me for dinner an old waiter sat me down opposite the elevator and next to a dirty table because it was closest to him ,110, Location accessibility view breakfast and dinner were wonderful minus the servers ,13,7.9,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 1 night ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,4/24/2016,8.8,Glam Milano, France , The dinner buffet was not the best Not too many choices for vegetarians which you expect in Italy During breakfast the eggs were cold but the buffet in general was good ,33, Amazing staff they found my jacket I had forgotten at the table the previous night during dinner Location is perfect ,22,8.3,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 2 nights ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,4/18/2016,8.8,Glam Milano, Indonesia , Just small thing likes facial tissue run out soap left over from previous guest as half empty but nothing important ,22, I like it very much i will stay at this hotel again when in milan ,17,9.2,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,4/13/2016,8.8,Glam Milano, Netherlands , Not possible to get early check in ,9, The hotel is 1 minute away from Milan central station Dinner breakfast included is very convenient Friendly staff ,20,10.0,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 1 night ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,4/12/2016,8.8,Glam Milano, Australia , In the Lobby they have 24hr Security Man and no bell staff to assist The Hotels needs to more attentive to the female travellers who do need assistance with baggage Lobby Bar Cafe could be a fantastic asset to the hotel but it is closed with no staff ,50, Great Central Location Very busy hotel,7,7.9,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 3 nights ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,4/10/2016,8.8,Glam Milano, Italy , Many street noises are clearly audible Not bad by Italian standards but I was done sleeping at 06 00 when the trams started running Corridor and fridge noisy too ,31, Breakfast location meals included Good looking rooms and views ,11,7.5,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,4/10/2016,8.8,Glam Milano, Saudi Arabia , There is no ironing board And when given one it was very small and doesnt work well There is no complimentary water at least for guests who comes late where shops are closed that time all hotels provide it Breakfast area was very small very poor selection of food staff at breakfast has no attention to customers that you mistaken them with guests I just didnt find place to sit I left asked the staff he just pointed with his hand i put my dish and left ,89, Location TV channels choices,5,4.6,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 2 nights ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,3/26/2016,8.8,Glam Milano, Italy , I wished there was a little package of toothpaste and toothbrush in the room ,16, The dinner and the breakfast are perfect The staff are kind friendly and helpful The room was enough spacious and cosy I liked everything there ,27,10.0,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 1 night ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,3/25/2016,8.8,Glam Milano, Lebanon , The safe in the room wasn t working The lighting in the room wc is not convenient for women to wear make up for example You cannot open the room window at night it gets too hot from the heating and you feel dry and you cannot breath anymore ,51, The staff is extreemly friendly and willing to help you The location is excellent near the centrale train station The hotel is new and the room is spacious and very clean The buffet breakfast is very rich Very high speed internet I was amazed ,46,8.8,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 1 night ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,3/21/2016,8.8,Glam Milano, Australia , Internet wifi to room mainly slow in connecting ,10, Location room layout and location free upgrade to corner junior suite with great view service hotel staff low noise half board on restaurant,24,10.0,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 7 nights ', ' Submitted from a mobile device ']"
Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,639,3/19/2016,8.8,Glam Milano, Romania , Hote policies are stupid and inflexible The management is inflexible and they simply don t care about client s requests Most important their way of answering to requests is disrespectful ,32, Good location bor both business and leisure The rooms are quiet and nice ,15,5.8,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
