Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
20 Rue La Fayette 9th arr 75009 Paris France,90,10/15/2016,8.4,Banke H tel, Australia , Bigger and better gym,5, Location was fabulous Staff super friendly and helpful,9,9.6,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
20 Rue La Fayette 9th arr 75009 Paris France,90,9/15/2016,8.4,Banke H tel, Canada , No pool Smal rooms Wifi was in and out Took forever to get a cocktail in the lobby,19, Location was good Staff was great Clean and Comfy,10,7.5,"[' Business trip ', ' Group ', ' Superior Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
20 Rue La Fayette 9th arr 75009 Paris France,90,6/19/2016,8.4,Banke H tel, United Kingdom , 12 for small box of nuts and fake charges on my bill,13, Nice hotel with outrageous minibar prices which lets it down,11,6.3,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
20 Rue La Fayette 9th arr 75009 Paris France,90,3/21/2016,8.4,Banke H tel, Russia , I was accepting 30 square meters room as I booked but it was about 17 ,17, Very good interior,4,7.5,"[' Business trip ', ' Family with young children ', ' Executive Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
20 Rue La Fayette 9th arr 75009 Paris France,90,3/9/2016,8.4,Banke H tel, United Kingdom , can be more clean,5, daily weather reminder and room service,7,7.5,"[' Business trip ', ' Couple ', ' Superior Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
20 Rue La Fayette 9th arr 75009 Paris France,90,12/17/2015,8.4,Banke H tel, United States of America , There was NO desk or desk of any kind in the room ,14, Excellent restaurant Excellent location Spacious compared to most Paris hotels ,12,8.8,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 5 nights ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,7/30/2017,8.0,Saint James Albany Paris Hotel Spa, Netherlands , No bar service in the terrace garden dirty old gym beds are hard no airco nice building put poorly managed Could have been turned into something wonderfull ,29, Location that is the only positive,7,4.6,"[' Business trip ', ' Couple ', ' Junior Suite with Spa Access ', ' Stayed 2 nights ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,6/29/2017,8.0,Saint James Albany Paris Hotel Spa, Kazakhstan , Do not go there if you are not Parisian The room for 500 Euros for a night does not cost it if the hotel discriminates you in any way Service was horrible even the restaurant at the hotel refused to receive an order for a dinner Plus even cleaning personal was rushing us to leave the room to clean it I am shocked with this service I do not recommend this hotel It was the most expensive and the worst hotel I have ever been ,87, The location is good It was the reason for booking the room ,14,3.8,"[' Business trip ', ' Solo traveler ', ' Family Room with Spa access ', ' Stayed 2 nights ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,4/22/2017,8.0,Saint James Albany Paris Hotel Spa, United States of America , Rather public sitting areas courtyards hold the smokers in it which encourages one to have to shut the windows Needs a bit of a real livingroom ,28, Lovely staff extremely helpful and forthcoming with ideas Lovely breakfast and restaurant which we also had dinner in as they had a discount Also excellent Got a surprise upgrade which was amazing Wish we d stayed here for the entire trip rather than half of it Pool and hamman very nice extra Didn t seem like a big hotel ,61,9.5,"[' Business trip ', ' Family with young children ', ' Duplex Junior Suite with Spa access ', ' Stayed 2 nights ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,2/24/2017,8.0,Saint James Albany Paris Hotel Spa, Saudi Arabia , Paper cups in a 4star hotel is a little cheap 1 English speaking Chanel on the TV Half of the lights in the room didn t work The door to the room required the strength of Charles Atlas to close it and charging guests 5 to place 2 proper cups in the room was a taste of things to come just to put the cherry on the cake the pool was not available and only disclosed once the payment was taken Bring a chest of money if you wish to use the Spa facilities ,96, The location was spot on Staff pleasant ,9,4.2,"[' Business trip ', ' Couple ', ' Junior Suite with Spa Access ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,1/27/2017,8.0,Saint James Albany Paris Hotel Spa, United Kingdom , On checkout I had to report some issues and the person at reception took me for an idiot broken air conditioning with a label from the hotel stating it was out of order he told me the whole hotel was on winter mode which is why my a c was out of order the bathroom sink was blocked he told me that I didn t know how to operate the tap the shower was leaking badly he didn t believe me On a 230 room he offered the 6 bottle from the mini bar How to make you feel like an idiot and I tend to travel a little Will not go back there,115, Friendly staff on arrival at check in But on check out it was a different story,17,6.3,"[' Business trip ', ' Solo traveler ', ' Superior Room with Spa access ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,1/24/2017,8.0,Saint James Albany Paris Hotel Spa, United Kingdom , Uncomfortable bed Two small beds pushed together with visible crack between the two not fitted correctly so fall between them Asked to have this fixed or change rooms but could not Unfurnished and thread bare Used vanity set Pool and spa area too busy to enjoy with water everywhere not properly cleaned or maintained Stayed 4 days and told absolutely no chance of a spa treatment as all fully booked hadn t even said what treatment we wanted ,80, Good location Cheaper than most in the area Pool and gym ,13,3.3,"[' Business trip ', ' Couple ', ' Standard Room with Spa access ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,1/6/2017,8.0,Saint James Albany Paris Hotel Spa, United Kingdom , The room was super warm even without the A C Also the plug next to the bed didn t work ,22, The room was massive the bathroom was an absolute dream though it did take a while for the water to get hot Breakfast was strong ,27,10.0,"[' Business trip ', ' Solo traveler ', ' Standard Room with Spa access ', ' Stayed 1 night ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,12/24/2016,8.0,Saint James Albany Paris Hotel Spa, France , The layout of the hotel is a bit strange and the reception isn t very inviting The room we were in had an adjoining door which meant we heard the couple next door a lot Including them having sex The lady at the spa was really rude Someone took my robe and slippers and instead of just getting me a new pair she made me wait for ages soaking wet and there were no towels then reluctantly gave me a pair of flip flops and told me to bring them back otherwise we would be charged for them ,100, Great location beds were so comfy and it was a nice quiet room as requested Room was newly refurbished,20,7.1,"[' Business trip ', ' Couple ', ' Standard Room with Spa access ', ' Stayed 2 nights ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,12/17/2016,8.0,Saint James Albany Paris Hotel Spa, Belgium , I didn t like the room in the older part of the hotel Old Timer Duplex Room 241 I don t want it anymore It was cold downstairs and very hot upstairs Old Fashioned Bathroom I had the impression to be in an old appartment in the Mountain Not my taste ,53, View on the private Garden Location of the hotel,10,7.9,"[' Business trip ', ' Solo traveler ', ' Duplex Junior Suite with Spa access ', ' Stayed 1 night ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,11/25/2016,8.0,Saint James Albany Paris Hotel Spa, Ireland , The aircon had been switched off in the whole hotel for winter however it was a surprisingly warm October so the room was very warm The bar was expensive The bill for two gin and tonics was 44 ,40, Location is excellent within a few minutes walk to the Louvre ,13,8.3,"[' Business trip ', ' Solo traveler ', ' Standard Room with Spa access ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,11/8/2016,8.0,Saint James Albany Paris Hotel Spa, United Arab Emirates , My room was of a small size but as I was there on business I did not spend much time in the room Nevertheless it was very clean and Comfortable,31, The staff were friendly Nice bar and courtyard,9,9.2,"[' Business trip ', ' Solo traveler ', ' Standard Room with Spa access ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,10/15/2016,8.0,Saint James Albany Paris Hotel Spa, Pakistan , The check in and check out was painfully slow I think the hotel needs to send their staff on a hospitality 101 refresher ,25, location of the property was great ,8,5.4,"[' Business trip ', ' Solo traveler ', ' Standard Room with Spa access ', ' Stayed 4 nights ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,10/10/2016,8.0,Saint James Albany Paris Hotel Spa, United Kingdom , I thought my room was the oddest shape with a column right next to the bed I had to be very aware of this when going to the bathroom at night The mini bar cabinet has seen better days further it had a mobile safe on top of it that I could carry I miss the objective of keeping my belonging safe here what an eyesore SO I had to move it out of site and put the bed cover over it A poor room for the money The hamman was not hot enough and pointless even sitting inside When looking up at the newer part of the building the paint is flaking all over the wall not a pleasant site to see whilst lapping us the sunshine with guests ,132, Location and the outside space are great Waiting staff are nice Food is good value for money ,19,6.3,"[' Business trip ', ' Solo traveler ', ' Standard Room with Spa access ', ' Stayed 1 night ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,8/15/2016,8.0,Saint James Albany Paris Hotel Spa, United Kingdom , The receptionist seemed to be taking about air conditioning not being available in some rooms but mine was fine It s a bit difficult to find the lifts but the reception staff helped me The location opposite Rivoli gardens can be a bit noisy at night ,48, Room was divided into several different areas giving it the feel of a small suite Breakfast was good value for a Paris hotel and served in the outdoor courtyard which was a nice touch ,36,8.8,"[' Business trip ', ' Solo traveler ', ' Superior Room with Spa access ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,6/26/2016,8.0,Saint James Albany Paris Hotel Spa, United Kingdom , No air condition very stuffy Very uncomfortable during my stay Too expensive for the very limited facilities and basic gym ,22, A very nice building licated in the centre next to the Louvre Easy access to metro and walk tinplate de la Concorde st Honore and champs elysees ,29,5.4,"[' Business trip ', ' Couple ', ' Standard Room with Spa access ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,5/5/2016,8.0,Saint James Albany Paris Hotel Spa, France , The size of the rooms small as usual in Paris,11, For knowing PARIS very well and living there several weeks a year i have to say that the location is great,22,7.5,"[' Business trip ', ' Couple ', ' Standard Room with Spa access ', ' Stayed 2 nights ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,5/4/2016,8.0,Saint James Albany Paris Hotel Spa, Switzerland , The only thing that can get better is bathroom which was a little bit leaking ,17, This hotel is one of the loveliest hotels I have ever stayed in The rooms are perfectly lovely and each room has beautiful antiques and furnishings The staff was incredible always ready to help in any way and room service couldn t have been better ,47,8.8,"[' Business trip ', ' Solo traveler ', ' Superior Room with Spa access ', ' Stayed 3 nights ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,4/28/2016,8.0,Saint James Albany Paris Hotel Spa, South Africa , rooms very average powdered scrammble eggs very poor machine coffee poor not what to expect in Paris wifi terrible,20, Hotel was well positioned front desk and concierge staff good nice looking building,14,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Room with Spa access ', ' Stayed 2 nights ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,11/16/2015,8.0,Saint James Albany Paris Hotel Spa, United Kingdom , Very dark room supposedly an upgrade but it was all dark furniture and not very well designed Bedroom mezzanine area was okay but the whole thing felt claustrophobic ,30, Staff are friendly ,5,6.7,"[' Business trip ', ' Family with young children ', ' Standard Room with Spa access ', ' Stayed 1 night ']"
202 rue de Rivoli 1st arr 75001 Paris France,297,11/3/2015,8.0,Saint James Albany Paris Hotel Spa, Kuwait , The drainage in the sink had to call maintenance a few times Would have to call room service for unreplaced towels The staff at the reception were very nice and my overall rating is good I would stay in the hotel again ,44, The location size of room the view to the garden ,12,7.5,"[' Business trip ', ' Group ', ' Superior Room with Spa access ', ' Stayed 8 nights ']"
